Transaction ID,Type,Internal Amount,Bank Amount,Reconciliation Status,,,,,Metric,Value
2056,CASH_IN,201342.13,201342.13,Matched,,,,,,
2057,CASH_OUT,207283.84,207283.84,Matched,,,,,,
2058,CASH_IN,121854.66,121854.66,Matched,,,,,,
2059,PAYMENT,2562.66,2562.66,Matched,,,,,,
2060,CASH_IN,28625.92,28625.92,Matched,,,,,,
2061,CASH_OUT,141648.13,141648.13,Matched,,,,,,
2062,CASH_IN,31657.28,31657.28,Matched,,,,,,
2063,PAYMENT,8480.48,8480.48,Matched,,,,,,
2064,CASH_IN,125492.59,125492.59,Matched,,,,,,
2065,CASH_OUT,361980.67,361980.67,Matched,,,,,,
2066,CASH_IN,428248.35,428248.35,Matched,,,,,,
2067,PAYMENT,9471.15,9471.15,Matched,,,,,,
2068,CASH_IN,82550.39,82550.39,Matched,,,,,,
2069,CASH_OUT,614317.64,614317.64,Matched,,,,,,
2070,CASH_IN,323406.83,323406.83,Matched,,,,,,
2071,PAYMENT,2569.57,2569.57,Matched,,,,,,
2072,CASH_IN,114275.55,114275.55,Matched,,,,,,
2073,CASH_OUT,233255.73,233255.73,Matched,,,,,,
2074,CASH_IN,258938.11,258938.11,Matched,,,,,,
2075,PAYMENT,4470.38,4470.38,Matched,,,,,,
2076,CASH_IN,43906.79,43906.79,Matched,,,,,,
2077,PAYMENT,1420.96,1420.96,Matched,,,,,,
2078,CASH_IN,226945.73,226945.73,Matched,,,,,,
2079,PAYMENT,1068.22,1068.22,Matched,,,,,,
2080,CASH_IN,131250.53,131250.53,Matched,,,,,,
2081,CASH_IN,171505.17,171505.17,Matched,,,,,,
2082,CASH_IN,4865.48,4865.48,Matched,,,,,,
2083,DEBIT,1128.69,1128.69,Matched,,,,,,
2084,CASH_IN,184547.7,184547.7,Matched,,,,,,
2085,CASH_IN,283711.39,283711.39,Matched,,,,,,
2086,PAYMENT,3488.78,3488.78,Matched,,,,,,
2087,CASH_IN,8921.26,8921.26,Matched,,,,,,
2088,CASH_IN,155608.53,155608.53,Matched,,,,,,
2089,CASH_IN,91721.95,91721.95,Matched,,,,,,
2090,PAYMENT,6086.87,6086.87,Matched,,,,,,
2091,CASH_IN,69865.39,69865.39,Matched,,,,,,
2092,CASH_IN,94096.34,94096.34,Matched,,,,,,
2093,PAYMENT,688.53,688.53,Matched,,,,,,
2094,CASH_IN,44655.46,44655.46,Matched,,,,,,
2095,CASH_IN,157964.89,157964.89,Matched,,,,,,
2096,PAYMENT,2778.17,2778.17,Matched,,,,,,
2097,CASH_IN,51311.41,51311.41,Matched,,,,,,
2098,CASH_IN,411935.8,411935.8,Matched,,,,,,
2099,CASH_IN,46757.44,46757.44,Matched,,,,,,
2100,PAYMENT,5078.54,5078.54,Matched,,,,,,
2101,CASH_IN,15069.79,15069.79,Matched,,,,,,
2102,PAYMENT,5610.36,5610.36,Matched,,,,,,
2103,CASH_IN,783.31,783.31,Matched,,,,,,
2104,PAYMENT,5202.26,5202.26,Matched,,,,,,
2105,CASH_IN,25927.54,25927.54,Matched,,,,,,
2106,PAYMENT,5785.77,5785.77,Matched,,,,,,
2107,CASH_IN,552812.46,552812.46,Matched,,,,,,
2108,CASH_IN,42672.03,42672.03,Matched,,,,,,
2109,PAYMENT,7299.46,7299.46,Matched,,,,,,
2110,CASH_IN,49236.53,49236.53,Matched,,,,,,
2111,CASH_IN,84022.18,84022.18,Matched,,,,,,
2112,CASH_IN,47440.86,47440.86,Matched,,,,,,
2113,CASH_IN,16236.25,16236.25,Matched,,,,,,
2114,CASH_IN,57357.33,57357.33,Matched,,,,,,
2115,PAYMENT,7538,7538,Matched,,,,,,
2116,CASH_IN,276772.02,276772.02,Matched,,,,,,
2117,DEBIT,286.87,286.87,Matched,,,,,,
2118,PAYMENT,4372.05,4372.05,Matched,,,,,,
2119,CASH_OUT,132842.64,132842.64,Matched,,,,,,
2120,PAYMENT,11068.42,11068.42,Matched,,,,,,
2121,PAYMENT,748.42,748.42,Matched,,,,,,
2122,PAYMENT,4881.52,4881.52,Matched,,,,,,
2123,PAYMENT,14403.17,14403.17,Matched,,,,,,
2124,PAYMENT,3524.08,3524.08,Matched,,,,,,
2125,PAYMENT,1296.58,1296.58,Matched,,,,,,
2126,CASH_IN,95956.43,95956.43,Matched,,,,,,
2127,PAYMENT,11430.86,11430.86,Matched,,,,,,
2128,PAYMENT,2545.15,2545.15,Matched,,,,,,
2129,PAYMENT,4843.76,4843.76,Matched,,,,,,
2130,CASH_IN,632840.5,632840.5,Matched,,,,,,
2131,PAYMENT,6769.91,6769.91,Matched,,,,,,
2132,PAYMENT,2527.41,2527.41,Matched,,,,,,
2133,CASH_IN,863.08,863.08,Matched,,,,,,
2134,PAYMENT,8271.42,8271.42,Matched,,,,,,
2135,PAYMENT,4058.66,4058.66,Matched,,,,,,
2136,DEBIT,452.57,452.57,Matched,,,,,,
2137,PAYMENT,12040.95,12040.95,Matched,,,,,,
2138,TRANSFER,235238.66,235238.66,Matched,,,,,,
2139,PAYMENT,4685.16,4685.16,Matched,,,,,,
2140,CASH_OUT,235238.66,235238.66,Matched,,,,,,
2141,CASH_OUT,218499.73,218499.73,Matched,,,,,,
2143,PAYMENT,2707.76,2707.76,Matched,,,,,,
2144,CASH_OUT,216007.53,216007.53,Matched,,,,,,
2145,TRANSFER,200612.49,200612.49,Matched,,,,,,
2146,PAYMENT,7143.2,7143.2,Matched,,,,,,
2147,PAYMENT,2092.06,2092.06,Matched,,,,,,
2148,PAYMENT,4253.87,4253.87,Matched,,,,,,
2149,PAYMENT,2279.65,2279.65,Matched,,,,,,
2150,PAYMENT,3619.35,3619.35,Matched,,,,,,
2151,CASH_OUT,107440.87,107440.87,Matched,,,,,,
2152,PAYMENT,22940.17,22940.17,Matched,,,,,,
2153,PAYMENT,2571.49,2571.49,Matched,,,,,,
2154,PAYMENT,5055.39,5055.39,Matched,,,,,,
2155,PAYMENT,3920.09,3920.09,Matched,,,,,,
2156,PAYMENT,5376.67,5376.67,Matched,,,,,,
2157,PAYMENT,7846.95,7846.95,Matched,,,,,,
2158,PAYMENT,2873.37,2873.37,Matched,,,,,,
2159,PAYMENT,6822.41,6822.41,Matched,,,,,,
2160,PAYMENT,2224.06,2224.06,Matched,,,,,,
2161,PAYMENT,4412.45,4412.45,Matched,,,,,,
2162,PAYMENT,7394.33,7394.33,Matched,,,,,,
2163,PAYMENT,9855.76,9855.76,Matched,,,,,,
2164,PAYMENT,5284.22,5284.22,Matched,,,,,,
2165,PAYMENT,14736.92,14736.92,Matched,,,,,,
2166,PAYMENT,21902.51,21902.51,Matched,,,,,,
2167,PAYMENT,186.22,186.22,Matched,,,,,,
2168,PAYMENT,1632.21,1632.21,Matched,,,,,,
2169,TRANSFER,17488.56,17488.56,Matched,,,,,,
2170,PAYMENT,1730.16,1730.16,Matched,,,,,,
2171,PAYMENT,4189.31,4189.31,Matched,,,,,,
2172,PAYMENT,5965.13,5965.13,Matched,,,,,,
2173,PAYMENT,264.93,264.93,Matched,,,,,,
2174,PAYMENT,26784.93,26784.93,Matched,,,,,,
2175,CASH_OUT,222321.36,222321.36,Matched,,,,,,
2176,PAYMENT,4623.81,4623.81,Matched,,,,,,
2177,DEBIT,8972.41,8972.41,Matched,,,,,,
2178,PAYMENT,2765.61,2765.61,Matched,,,,,,
2179,PAYMENT,4079.37,4079.37,Matched,,,,,,
2180,PAYMENT,1637.53,1637.53,Matched,,,,,,
2181,PAYMENT,6226.79,6226.79,Matched,,,,,,
2182,TRANSFER,56565.27,56565.27,Matched,,,,,,
2183,PAYMENT,2893.12,2893.12,Matched,,,,,,
2184,PAYMENT,6490.69,6490.69,Matched,,,,,,
2185,DEBIT,5130.16,5130.16,Matched,,,,,,
2186,PAYMENT,8246.79,8246.79,Matched,,,,,,
2187,PAYMENT,7837.56,7837.56,Matched,,,,,,
2188,PAYMENT,10364.62,10364.62,Matched,,,,,,
2189,PAYMENT,24174.02,24174.02,Matched,,,,,,
2190,PAYMENT,4348.75,4348.75,Matched,,,,,,
2191,PAYMENT,577.01,577.01,Matched,,,,,,
2192,PAYMENT,5340.28,5340.28,Matched,,,,,,
2193,TRANSFER,46961.7,46961.7,Matched,,,,,,
2194,PAYMENT,11491.76,11491.76,Matched,,,,,,
2195,TRANSFER,373610.77,373610.77,Matched,,,,,,
2196,PAYMENT,2369.48,2369.48,Matched,,,,,,
2197,DEBIT,9420.9,9420.9,Matched,,,,,,
2198,PAYMENT,14204.94,14204.94,Matched,,,,,,
2199,TRANSFER,90667.11,90667.11,Matched,,,,,,
2200,PAYMENT,3009.63,3009.63,Matched,,,,,,
2201,PAYMENT,3735.16,3735.16,Matched,,,,,,
2202,PAYMENT,14432.6,14432.6,Matched,,,,,,
2203,TRANSFER,114580.22,114580.22,Matched,,,,,,
2204,PAYMENT,32535.91,32535.91,Matched,,,,,,
2205,PAYMENT,982.67,982.67,Matched,,,,,,
2206,PAYMENT,2501.21,2501.21,Matched,,,,,,
2207,DEBIT,4448.09,4448.09,Matched,,,,,,
2208,PAYMENT,5230.88,5230.88,Matched,,,,,,
2209,PAYMENT,9469.26,9469.26,Matched,,,,,,
2210,PAYMENT,27845.63,27845.63,Matched,,,,,,
2211,CASH_OUT,549884.88,549884.88,Matched,,,,,,
2212,PAYMENT,163.72,163.72,Matched,,,,,,
2213,PAYMENT,900.37,900.37,Matched,,,,,,
2214,PAYMENT,3697.53,3697.53,Matched,,,,,,
2215,PAYMENT,2388.85,2388.85,Matched,,,,,,
2216,PAYMENT,28147.47,28147.47,Matched,,,,,,
2217,PAYMENT,6980.56,6980.56,Matched,,,,,,
2218,PAYMENT,3782.98,3782.98,Matched,,,,,,
2219,CASH_OUT,153596.45,153596.45,Matched,,,,,,
2220,CASH_OUT,32282.57,32282.57,Matched,,,,,,
2221,PAYMENT,436.15,436.15,Matched,,,,,,
2222,PAYMENT,2673.65,2673.65,Matched,,,,,,
2223,PAYMENT,4828.64,4828.64,Matched,,,,,,
2224,PAYMENT,1928.87,1928.87,Matched,,,,,,
2225,PAYMENT,12911.82,12911.82,Matched,,,,,,
2226,PAYMENT,6540.9,6540.9,Matched,,,,,,
2227,PAYMENT,884.42,884.42,Matched,,,,,,
2228,PAYMENT,9334.02,9334.02,Matched,,,,,,
2229,PAYMENT,21840.26,21840.26,Matched,,,,,,
2230,DEBIT,2655.04,2655.04,Matched,,,,,,
2231,PAYMENT,5805.93,5805.93,Matched,,,,,,
2232,PAYMENT,6350.75,6350.75,Matched,,,,,,
2233,PAYMENT,3783.07,3783.07,Matched,,,,,,
2234,PAYMENT,4528.17,4528.17,Matched,,,,,,
2235,PAYMENT,5018.24,5018.24,Matched,,,,,,
2236,PAYMENT,3154.47,3154.47,Matched,,,,,,
2237,PAYMENT,7102.49,7102.49,Matched,,,,,,
2238,TRANSFER,36010.9,36010.9,Matched,,,,,,
2239,PAYMENT,1066.91,1066.91,Matched,,,,,,
2240,PAYMENT,23430.56,23430.56,Matched,,,,,,
2241,PAYMENT,4804.74,4804.74,Matched,,,,,,
2242,TRANSFER,183465.11,183465.11,Matched,,,,,,
2243,PAYMENT,1902.02,1902.02,Matched,,,,,,
2244,PAYMENT,5875.05,5875.05,Matched,,,,,,
2245,CASH_OUT,291713.22,291713.22,Matched,,,,,,
2246,TRANSFER,57716.15,57716.15,Matched,,,,,,
2247,PAYMENT,2261.94,2261.94,Matched,,,,,,
2248,PAYMENT,1982.04,1982.04,Matched,,,,,,
2249,PAYMENT,2358.9,2358.9,Matched,,,,,,
2250,PAYMENT,4074.2,4074.2,Matched,,,,,,
2251,CASH_OUT,219630.79,219630.79,Matched,,,,,,
2252,PAYMENT,7020.05,7020.05,Matched,,,,,,
2253,PAYMENT,461.65,461.65,Matched,,,,,,
2254,TRANSFER,601898.44,601898.44,Matched,,,,,,
2255,PAYMENT,11488.23,11488.23,Matched,,,,,,
2256,PAYMENT,10021.49,10021.49,Matched,,,,,,
2257,PAYMENT,4457.72,4457.72,Matched,,,,,,
2258,PAYMENT,4601.56,4601.56,Matched,,,,,,
2259,PAYMENT,1253.6,1253.6,Matched,,,,,,
2260,PAYMENT,2349.71,2349.71,Matched,,,,,,
2261,PAYMENT,633.75,633.75,Matched,,,,,,
2262,PAYMENT,2286.28,2286.28,Matched,,,,,,
2263,PAYMENT,10183.1,10183.1,Matched,,,,,,
2264,CASH_OUT,512866.85,512866.85,Matched,,,,,,
2265,PAYMENT,7891.16,7891.16,Matched,,,,,,
2266,PAYMENT,10855.04,10855.04,Matched,,,,,,
2267,CASH_OUT,146534.96,146534.96,Matched,,,,,,
2268,PAYMENT,4280.41,4280.41,Matched,,,,,,
2269,PAYMENT,7590.6,7590.6,Matched,,,,,,
2270,PAYMENT,1522.55,1522.55,Matched,,,,,,
2271,PAYMENT,5616.1,5616.1,Matched,,,,,,
2272,PAYMENT,3660.66,3660.66,Matched,,,,,,
2273,PAYMENT,5272.81,5272.81,Matched,,,,,,
2274,CASH_OUT,44670.27,44670.27,Matched,,,,,,
2275,TRANSFER,236343.99,236343.99,Matched,,,,,,
2276,CASH_IN,64945.57,64945.57,Matched,,,,,,
2277,TRANSFER,86401.93,86401.93,Matched,,,,,,
2278,PAYMENT,471.01,471.01,Matched,,,,,,
2279,PAYMENT,4461.08,4461.08,Matched,,,,,,
2280,PAYMENT,3923.32,3923.32,Matched,,,,,,
2281,DEBIT,1939.39,1939.39,Matched,,,,,,
2282,PAYMENT,3223.87,3223.87,Matched,,,,,,
2283,CASH_OUT,289326.88,289326.88,Matched,,,,,,
2284,PAYMENT,3224.21,3224.21,Matched,,,,,,
2285,PAYMENT,2399.75,2399.75,Matched,,,,,,
2286,TRANSFER,79386.85,79386.85,Matched,,,,,,
2287,DEBIT,4444.35,4444.35,Matched,,,,,,
2288,TRANSFER,156232.74,156232.74,Matched,,,,,,
2289,PAYMENT,4887.09,4887.09,Matched,,,,,,
2290,PAYMENT,7415.77,7415.77,Matched,,,,,,
2291,PAYMENT,5323.28,5323.28,Matched,,,,,,
2292,PAYMENT,637.26,637.26,Matched,,,,,,
2293,PAYMENT,2141.82,2141.82,Matched,,,,,,
2294,PAYMENT,6.42,6.42,Matched,,,,,,
2295,TRANSFER,149617.83,149617.83,Matched,,,,,,
2296,PAYMENT,328.07,328.07,Matched,,,,,,
2297,TRANSFER,108019.99,108019.99,Matched,,,,,,
2298,PAYMENT,1559.66,1559.66,Matched,,,,,,
2299,PAYMENT,1439.72,1439.72,Matched,,,,,,
2300,PAYMENT,5509.5,5509.5,Matched,,,,,,
2301,PAYMENT,4416.74,4416.74,Matched,,,,,,
2302,PAYMENT,2548.85,2548.85,Matched,,,,,,
2303,CASH_OUT,84051,84051,Matched,,,,,,
2304,TRANSFER,83845.22,83845.22,Matched,,,,,,
2305,PAYMENT,271.32,271.32,Matched,,,,,,
2306,PAYMENT,1454.92,1454.92,Matched,,,,,,
2307,PAYMENT,7059.05,7059.05,Matched,,,,,,
2308,CASH_OUT,462688.96,462688.96,Matched,,,,,,
2309,PAYMENT,2666.96,2666.96,Matched,,,,,,
2310,CASH_OUT,75915.44,75915.44,Matched,,,,,,
2311,DEBIT,3180.02,3180.02,Matched,,,,,,
2312,TRANSFER,383533.35,383533.35,Matched,,,,,,
2313,PAYMENT,2550.35,2550.35,Matched,,,,,,
2314,CASH_OUT,214202.66,214202.66,Matched,,,,,,
2315,PAYMENT,2270.53,2270.53,Matched,,,,,,
2316,PAYMENT,842.33,842.33,Matched,,,,,,
2317,PAYMENT,2387.09,2387.09,Matched,,,,,,
2318,PAYMENT,10493.4,10493.4,Matched,,,,,,
2319,PAYMENT,952.08,952.08,Matched,,,,,,
2320,PAYMENT,16085.74,16085.74,Matched,,,,,,
2321,PAYMENT,6433.58,6433.58,Matched,,,,,,
2322,DEBIT,930.99,930.99,Matched,,,,,,
2323,PAYMENT,7855.62,7855.62,Matched,,,,,,
2324,PAYMENT,331.4,331.4,Matched,,,,,,
2325,CASH_OUT,136564.27,136564.27,Matched,,,,,,
2326,TRANSFER,347391.16,347391.16,Matched,,,,,,
2327,PAYMENT,10255.93,10255.93,Matched,,,,,,
2328,PAYMENT,9800.44,9800.44,Matched,,,,,,
2329,PAYMENT,10729.47,10729.47,Matched,,,,,,
2330,DEBIT,6983.76,6983.76,Matched,,,,,,
2331,PAYMENT,4223.24,4223.24,Matched,,,,,,
2332,PAYMENT,1994.48,1994.48,Matched,,,,,,
2333,PAYMENT,2288.61,2288.61,Matched,,,,,,
2334,PAYMENT,1993.24,1993.24,Matched,,,,,,
2335,PAYMENT,2064.34,2064.34,Matched,,,,,,
2336,PAYMENT,5674.62,5674.62,Matched,,,,,,
2337,PAYMENT,10808.31,10808.31,Matched,,,,,,
2338,CASH_OUT,457552.45,457552.45,Matched,,,,,,
2339,PAYMENT,10019.06,10019.06,Matched,,,,,,
2340,PAYMENT,4894.96,4894.96,Matched,,,,,,
2341,PAYMENT,4546.83,4546.83,Matched,,,,,,
2342,PAYMENT,6650,6650,Matched,,,,,,
2343,PAYMENT,7331.22,7331.22,Matched,,,,,,
2344,PAYMENT,23235.78,23235.78,Matched,,,,,,
2345,PAYMENT,9591.5,9591.5,Matched,,,,,,
2346,PAYMENT,7286.11,7286.11,Matched,,,,,,
2347,PAYMENT,3697.26,3697.26,Matched,,,,,,
2348,DEBIT,9769.9,9769.9,Matched,,,,,,
2349,PAYMENT,11607.88,11607.88,Matched,,,,,,
2350,PAYMENT,727.25,727.25,Matched,,,,,,
2351,PAYMENT,1215.86,1215.86,Matched,,,,,,
2352,PAYMENT,6258.29,6258.29,Matched,,,,,,
2353,PAYMENT,3603.99,3603.99,Matched,,,,,,
2354,PAYMENT,6221.43,6221.43,Matched,,,,,,
2355,PAYMENT,4377.04,4377.04,Matched,,,,,,
2356,CASH_OUT,159657.1,159657.1,Matched,,,,,,
2357,TRANSFER,1361.29,1361.29,Matched,,,,,,
2358,PAYMENT,5899.63,5899.63,Matched,,,,,,
2359,CASH_OUT,68051.17,68051.17,Matched,,,,,,
2360,PAYMENT,12128.78,12128.78,Matched,,,,,,
2361,DEBIT,2607.6,2607.6,Matched,,,,,,
2362,PAYMENT,10972.97,10972.97,Matched,,,,,,
2363,PAYMENT,4594.28,4594.28,Matched,,,,,,
2364,PAYMENT,14157.15,14157.15,Matched,,,,,,
2365,TRANSFER,345858.07,345858.07,Matched,,,,,,
2366,PAYMENT,12122.55,12122.55,Matched,,,,,,
2367,PAYMENT,22941.92,22941.92,Matched,,,,,,
2368,PAYMENT,6990.18,6990.18,Matched,,,,,,
2369,PAYMENT,14223.81,14223.81,Matched,,,,,,
2370,CASH_OUT,93459.27,93459.27,Matched,,,,,,
2371,PAYMENT,16859.52,16859.52,Matched,,,,,,
2372,PAYMENT,11020.46,11020.46,Matched,,,,,,
2373,PAYMENT,1937.5,1937.5,Matched,,,,,,
2374,PAYMENT,4416.9,4416.9,Matched,,,,,,
2375,TRANSFER,194415.49,194415.49,Matched,,,,,,
2376,PAYMENT,2421.15,2421.15,Matched,,,,,,
2377,PAYMENT,4139.95,4139.95,Matched,,,,,,
2378,DEBIT,7434.58,7434.58,Matched,,,,,,
2379,DEBIT,2840.25,2840.25,Matched,,,,,,
2380,PAYMENT,62820.46,62820.46,Matched,,,,,,
2381,PAYMENT,25642.6,25642.6,Matched,,,,,,
2382,PAYMENT,6111.1,6111.1,Matched,,,,,,
2383,TRANSFER,279422.78,279422.78,Matched,,,,,,
2384,PAYMENT,6001.21,6001.21,Matched,,,,,,
2385,PAYMENT,3215.74,3215.74,Matched,,,,,,
2386,PAYMENT,6394.36,6394.36,Matched,,,,,,
2387,PAYMENT,12273.24,12273.24,Matched,,,,,,
2388,PAYMENT,13890.24,13890.24,Matched,,,,,,
2389,PAYMENT,53.35,53.35,Matched,,,,,,
2390,DEBIT,8371.5,8371.5,Matched,,,,,,
2391,PAYMENT,594.09,594.09,Matched,,,,,,
2392,PAYMENT,1902.1,1902.1,Matched,,,,,,
2393,PAYMENT,5954.9,5954.9,Matched,,,,,,
2394,TRANSFER,145515.24,145515.24,Matched,,,,,,
2395,PAYMENT,9370.51,9370.51,Matched,,,,,,
2396,PAYMENT,5568.56,5568.56,Matched,,,,,,
2397,PAYMENT,6598.82,6598.82,Matched,,,,,,
2398,PAYMENT,7991.07,7991.07,Matched,,,,,,
2399,PAYMENT,406.11,406.11,Matched,,,,,,
2400,TRANSFER,15326.3,15326.3,Matched,,,,,,
2401,CASH_IN,299976.78,299976.78,Matched,,,,,,
2402,PAYMENT,15028.75,15028.75,Matched,,,,,,
2403,CASH_IN,78772.04,78772.04,Matched,,,,,,
2404,PAYMENT,6705.75,6705.75,Matched,,,,,,
2405,PAYMENT,32101.86,32101.86,Matched,,,,,,
2406,CASH_IN,85584.66,85584.66,Matched,,,,,,
2407,PAYMENT,11608.18,11608.18,Matched,,,,,,
2408,PAYMENT,6473.96,6473.96,Matched,,,,,,
2409,PAYMENT,6848.97,6848.97,Matched,,,,,,
2410,PAYMENT,9496.55,9496.55,Matched,,,,,,
2411,PAYMENT,7577.43,7577.43,Matched,,,,,,
2412,PAYMENT,1130.44,1130.44,Matched,,,,,,
2413,PAYMENT,3004.57,3004.57,Matched,,,,,,
2414,PAYMENT,20135.64,20135.64,Matched,,,,,,
2415,PAYMENT,2279.92,2279.92,Matched,,,,,,
2416,PAYMENT,4351.58,4351.58,Matched,,,,,,
2417,PAYMENT,5171.22,5171.22,Matched,,,,,,
2418,PAYMENT,6913.46,6913.46,Matched,,,,,,
2419,PAYMENT,4674,4674,Matched,,,,,,
2420,DEBIT,3837.3,3837.3,Matched,,,,,,
2421,PAYMENT,1566.11,1566.11,Matched,,,,,,
2422,PAYMENT,2518.13,2518.13,Matched,,,,,,
2423,PAYMENT,6365,6365,Matched,,,,,,
2424,PAYMENT,7014.89,7014.89,Matched,,,,,,
2425,DEBIT,2589.19,2589.19,Matched,,,,,,
2426,PAYMENT,26035.82,26035.82,Matched,,,,,,
2427,PAYMENT,3858.3,3858.3,Matched,,,,,,
2428,PAYMENT,2388.2,2388.2,Matched,,,,,,
2429,PAYMENT,12000.58,12000.58,Matched,,,,,,
2430,PAYMENT,27018.5,27018.5,Matched,,,,,,
2431,PAYMENT,2232.83,2232.83,Matched,,,,,,
2432,PAYMENT,5717.58,5717.58,Matched,,,,,,
2433,PAYMENT,2879.51,2879.51,Matched,,,,,,
2434,PAYMENT,15646.06,15646.06,Matched,,,,,,
2435,PAYMENT,18975.26,18975.26,Matched,,,,,,
2436,CASH_IN,93413.63,93413.63,Matched,,,,,,
2437,PAYMENT,4905.54,4905.54,Matched,,,,,,
2438,PAYMENT,3056.61,3056.61,Matched,,,,,,
2439,PAYMENT,2221.22,2221.22,Matched,,,,,,
2440,CASH_IN,95564.34,95564.34,Matched,,,,,,
2441,PAYMENT,798.26,798.26,Matched,,,,,,
2442,PAYMENT,7029.12,7029.12,Matched,,,,,,
2443,CASH_IN,484.57,484.57,Matched,,,,,,
2444,PAYMENT,2807.18,2807.18,Matched,,,,,,
2445,PAYMENT,2374.49,2374.49,Matched,,,,,,
2446,CASH_IN,113287.66,113287.66,Matched,,,,,,
2447,PAYMENT,6579.9,6579.9,Matched,,,,,,
2448,CASH_IN,92398.49,92398.49,Matched,,,,,,
2449,PAYMENT,2746.12,2746.12,Matched,,,,,,
2450,CASH_IN,198303.64,198303.64,Matched,,,,,,
2451,PAYMENT,2481.59,2481.59,Matched,,,,,,
2452,PAYMENT,5256.18,5256.18,Matched,,,,,,
2453,CASH_IN,126873.28,126873.28,Matched,,,,,,
2454,PAYMENT,6720.15,6720.15,Matched,,,,,,
2455,PAYMENT,2153.73,2153.73,Matched,,,,,,
2456,DEBIT,309.33,309.33,Matched,,,,,,
2457,CASH_IN,12229.75,12229.75,Matched,,,,,,
2458,PAYMENT,6426.8,6426.8,Matched,,,,,,
2459,PAYMENT,819.45,819.45,Matched,,,,,,
2460,PAYMENT,5274.17,5274.17,Matched,,,,,,
2461,CASH_IN,20490.81,20490.81,Matched,,,,,,
2462,PAYMENT,2475.77,2475.77,Matched,,,,,,
2463,PAYMENT,8892.44,8892.44,Matched,,,,,,
2464,PAYMENT,4149.27,4149.27,Matched,,,,,,
2465,PAYMENT,4378.75,4378.75,Matched,,,,,,
2466,PAYMENT,311.38,311.38,Matched,,,,,,
2467,CASH_IN,86419.78,86419.78,Matched,,,,,,
2468,PAYMENT,11380.13,11380.13,Matched,,,,,,
2469,PAYMENT,16910.42,16910.42,Matched,,,,,,
2470,CASH_OUT,222108.22,222108.22,Matched,,,,,,
2471,CASH_OUT,119542.86,119542.86,Matched,,,,,,
2472,CASH_IN,122464.68,122464.68,Matched,,,,,,
2473,PAYMENT,4195.41,4195.41,Matched,,,,,,
2474,PAYMENT,25424.36,25424.36,Matched,,,,,,
2475,PAYMENT,4485.32,4485.32,Matched,,,,,,
2476,CASH_IN,18598.96,18598.96,Matched,,,,,,
2477,CASH_OUT,247199.96,247199.96,Matched,,,,,,
2478,CASH_OUT,289715.28,289715.28,Matched,,,,,,
2479,DEBIT,4241.78,4241.78,Matched,,,,,,
2480,CASH_IN,287126.8,287126.8,Matched,,,,,,
2481,PAYMENT,2505.99,2505.99,Matched,,,,,,
2482,PAYMENT,9723.57,9723.57,Matched,,,,,,
2483,PAYMENT,3149.19,3149.19,Matched,,,,,,
2484,CASH_IN,8261.33,8261.33,Matched,,,,,,
2485,PAYMENT,5986.18,5986.18,Matched,,,,,,
2486,TRANSFER,38473.99,38473.99,Matched,,,,,,
2487,PAYMENT,18952.73,18952.73,Matched,,,,,,
2488,CASH_IN,301755.98,301755.98,Matched,,,,,,
2489,PAYMENT,6794.37,6794.37,Matched,,,,,,
2490,PAYMENT,24445.19,24445.19,Matched,,,,,,
2491,DEBIT,2983.5,2983.5,Matched,,,,,,
2492,CASH_IN,121723,121723,Matched,,,,,,
2493,PAYMENT,5029.67,5029.67,Matched,,,,,,
2494,PAYMENT,2976.86,2976.86,Matched,,,,,,
2495,PAYMENT,13.54,13.54,Matched,,,,,,
2496,PAYMENT,4489.66,4489.66,Matched,,,,,,
2497,CASH_IN,110654.09,110654.09,Matched,,,,,,
2498,PAYMENT,15774.38,15774.38,Matched,,,,,,
2499,CASH_IN,23795.08,23795.08,Matched,,,,,,
2500,PAYMENT,4723.65,4723.65,Matched,,,,,,
2501,PAYMENT,6159.35,6159.35,Matched,,,,,,
2502,PAYMENT,3452.17,3452.17,Matched,,,,,,
2503,CASH_IN,130638.93,130638.93,Matched,,,,,,
2504,PAYMENT,4209.57,4209.57,Matched,,,,,,
2505,PAYMENT,21501.47,21501.47,Matched,,,,,,
2506,PAYMENT,6.93,6.93,Matched,,,,,,
2507,PAYMENT,5193.39,5193.39,Matched,,,,,,
2508,CASH_IN,314025.37,314025.37,Matched,,,,,,
2509,PAYMENT,3562.21,3562.21,Matched,,,,,,
2510,PAYMENT,7055.84,7055.84,Matched,,,,,,
2511,DEBIT,4188.03,4188.03,Matched,,,,,,
2512,CASH_IN,90540.93,90540.93,Matched,,,,,,
2513,PAYMENT,311.28,311.28,Matched,,,,,,
2514,PAYMENT,1058.63,1058.63,Matched,,,,,,
2515,PAYMENT,4975.75,4975.75,Matched,,,,,,
2516,CASH_IN,109718.72,109718.72,Matched,,,,,,
2517,PAYMENT,6190.73,6190.73,Matched,,,,,,
2518,CASH_IN,95983.62,95983.62,Matched,,,,,,
2519,TRANSFER,91424.21,91424.21,Matched,,,,,,
2520,CASH_IN,61515.99,61515.99,Matched,,,,,,
2521,PAYMENT,380.02,380.02,Matched,,,,,,
2522,PAYMENT,5973.9,5973.9,Matched,,,,,,
2523,CASH_OUT,65971.82,65971.82,Matched,,,,,,
2524,PAYMENT,6397.18,6397.18,Matched,,,,,,
